date,weight,P_cp,vol_guard_cap,ed_accel_signal,spread_signal,fisher_rho_signal,lambda_macro,s_t
2022-08-16,0.0,0.015524859602062365,1.9965911910984664,-0.002173142590396915,-0.6971585353910865,0.6570301629990397,0.012166666666666668,0.21219656159050113
2022-08-17,0.0,0.012793272065183159,1.996863895810589,0.0,-0.6588603833213936,0.6409477873052356,0.01184027777777778,0.19624429842847568
2022-08-18,0.0,0.012591697058994338,1.997114784145742,0.0,-0.722682922681257,0.6076004322257984,0.012347222222222223,0.18155209031891717
2022-08-19,0.02758729181237185,0.012437823925228606,1.9973456014140827,0.0,-0.5200746881279417,0.5459216248835029,0.012375,0.1680229490074221
2022-08-22,0.07885933433766579,0.012060595392053515,1.997557953300956,0.001990542663389494,0.0961677527412261,0.48630852048764606,0.012027777777777778,0.15554596071819263
2022-08-23,0.1281891905946353,0.01184878866462913,1.9977533170368795,0.0021154074268757705,0.1514057604198029,0.4979143132386059,0.011826388888888888,0.14405018695390756
2022-08-24,0.1755429093966987,0.012119591343183116,1.997933051673929,0.003490220453492787,-0.10431783725609052,0.49644318028838147,0.012097222222222223,0.1334957393050496
2022-08-25,0.22089107841452238,0.01258538929925529,1.9980984075400148,0.0012033783913618645,-0.31216127087879847,0.47883073872300125,0.0125625,0.12382291130458606
2022-08-26,0.2642326204756733,0.012712390745909068,1.9982505349368136,0.001577601489969216,0.4232946048326104,0.49980627948952805,0.012694444444444446,0.1149340696598919
2022-08-29,0.3055845246161144,0.012661078432514293,1.9983904921418685,0.0020865518414578954,0.5448266604801454,0.5215198241753075,0.012645833333333334,0.1067522303617017
2022-08-30,0.3449602749180545,0.012862753566085705,1.998519252770519,0.0008615149987232229,0.538890126334535,0.517245484016704,0.012847222222222223,0.09924107221805242
2022-08-31,0.38241360599923446,0.012397058118370722,1.9986377125488775,0.0020151322888288803,0.46601149183097196,0.5455022153570739,0.012381944444444445,0.09229355109007789
2022-09-01,0.4179142485761551,0.013775269398333402,1.9987466955449673,0.0,0.39878650282404965,0.5400967263432965,0.013756944444444445,0.08601208855473834
2022-09-02,0.451518891825164,0.013721699783636831,1.9988469599013698,-0.00033570572653973674,0.3751549022300057,0.5449547656071634,0.01370138888888889,0.08022885745305022
2022-09-06,0.48328160495290584,0.013788520220096653,1.9989392031092603,-0.0023500467441065487,0.6563776861020133,0.47501330613731046,0.013770833333333335,0.07491363047441395
2022-09-07,0.5132771450372202,0.013511706504679392,1.9990240668605195,-0.0005177579871544769,0.19713861187594772,0.46885410740454464,0.013486111111111112,0.07000147655683518
2022-09-08,0.541562748665608,0.013583699103900872,1.9991021415116779,0.0,-0.014126284369789563,0.3848099243076041,0.013548611111111112,0.06548805436060043
2022-09-09,0.5682087400379838,0.013455747838383427,1.9991739701907436,0.0,-0.18266460200059734,0.3493156186039986,0.013416666666666667,0.061325469838823074
2022-09-12,0.5932809334503804,0.013422339837966491,1.999240052575484,-0.002127448469526172,0.03275755775363831,0.2797675070023666,0.013375,0.057493219438754545
2022-09-13,0.6168317617563788,0.013666752554124176,1.9993008483694454,-0.006988263638448178,0.7126930306952662,-0.12041328025978294,0.01365277777777778,0.053987102087984115
2022-09-14,0.6389323108430534,0.013614522610202667,1.9993567804998897,-0.021313699211234827,0.48378356465164546,-0.278356317953519,0.013597222222222224,0.0507572957297616
2022-09-15,0.6596342137482909,0.013919830475102521,1.9994082380598985,-0.016281195241335866,0.500548378998416,-0.3459680764108356,0.01390277777777778,0.04781029850938887
2022-09-16,0.6790204864520804,0.013682023437284157,1.9994555790151067,-0.0004592852666737146,0.5013298862139131,-0.3536978989289796,0.013666666666666667,0.045080036503620496
2022-09-19,0.6971747323364628,0.013356426099664318,1.9994991326938982,-0.001031636383495016,0.3880129568409969,-0.3729691703524047,0.013340277777777779,0.042542147671304
2022-09-20,0.7141767443776164,0.013011037287215808,1.9995392020783864,-0.0018828622280137042,0.6704692724261351,-0.33990147605132437,0.013000000000000001,0.04017965884057694
2022-09-21,0.7301066246342216,0.01257092481537709,1.9995760659121156,-0.00198760000591236,0.8346899075614219,-0.29824055043114267,0.0125625,0.03797096011856096
2022-09-22,0.7450169905963528,0.012536801574606267,1.9996099806391463,-0.0008870102379563427,0.6997264234882651,-0.21694204232717498,0.012527777777777778,0.03593622743504458
