date,weight,P_cp,vol_guard_cap,ed_accel_signal,spread_signal,fisher_rho_signal,lambda_macro,s_t,sigma2_spread,roll_threshold,momentum_lockout,qqq_price,qqq_sma200
2021-07-30,0.9611151766664883,0.0063495416206746855,1.9999999999999991,-0.0023585718867948913,-0.887287289291975,0.5385744395502409,0.006347222222222223,0.007825147302548534,0.5192336648027199,1.0,False,354.2001037597656,312.82775161743166
2021-08-02,0.9611151766664883,0.006567639903767117,1.9999999999999991,-0.002269880385076972,-0.6225360580211673,0.3037825203597968,0.006562500000000001,0.007724546710646021,0.5160306335897447,1.0,False,354.2292785644531,313.18612716674807
2021-08-03,0.9611151766664883,0.006691644643036811,1.9999999999999991,0.0,-0.9188291143377991,0.14453984666490258,0.0066875,0.007641914545237285,0.5131958414152374,1.0,False,356.37640380859375,313.56471954345704
2021-08-04,0.9611151766664883,0.006724171974733111,1.9999999999999991,-0.005197944975035618,-0.9274107585240301,-0.02401481464313681,0.006722222222222222,0.007568495139596951,0.5104035009029619,1.0,False,356.8912658691406,313.9535774230957
2021-08-05,0.9611151766664883,0.0066480732041579085,1.9999999999999991,-0.007002035093570891,-1.066918360162462,0.027490015190045087,0.006645833333333334,0.007494861384761828,0.5081739045682614,1.0,False,359.1549987792969,314.37653732299805
2021-08-06,0.9611151766664883,0.006726462579771419,1.9999999999999991,-0.006584534813892651,-1.2968197225098117,0.18821294504559385,0.006722222222222222,0.0074333894803625955,0.5073665120914231,1.0,False,357.5811462402344,314.7886772155762
2021-08-09,0.9611151766664883,0.006455217322403409,1.9999999999999991,-0.0028105540395721995,-1.168483145233474,0.26876733086884114,0.0064513888888888885,0.007355135707725861,0.5056719576361854,1.0,False,358.2418212890625,315.2051847839355
2021-08-10,0.9611151766664883,0.0064206491358486835,1.9999999999999991,-0.026257738495144234,-1.1462315450743144,0.26761424511053994,0.006416666666666667,0.007280376781975687,0.503843945286027,1.0,False,356.4054870605469,315.6125588989258
2021-08-11,0.9611151766664883,0.006468052899836831,1.9999999999999991,-0.03584542204646768,-1.2891719231766048,0.42161061080820944,0.006465277777777777,0.007215390871404579,0.5029377327537548,1.0,False,355.79351806640625,316.01416442871096
2021-08-12,0.9611151766664883,0.007328994497582628,1.9999999999999991,-0.034057407275541074,-1.3769036344075667,0.5774010037081683,0.007326388888888888,0.0072721926844936035,0.5026981607408169,1.0,False,357.0758972167969,316.4428372192383
