date,beta_expectation,expected_target_beta,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,prior_details,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,deployment_multiplier,expected_deployment_state,expected_deployment_multiplier,deployment_rank_abs_error,actual_deployment_cash,expected_deployment_cash,deployment_pacing_error,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2012-01-11,0.5000000000000003,1.1,0.5000000000000003,0.5,0.775011,0.844238,PENALTY,1.024350861769164,0.5000000000000003,3.319566843629218e-14,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012740279990396681, 'LATE_CYCLE': 0.3262161526559562, 'BUST': 0.65737575052098, 'RECOVERY': 0.015134068824024176}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 5.0397613221089596e-14, 'BUST': 4.735672426197869e-05, 'RECOVERY': 0.9999526432756877}, 'transition_prior': {'MID_CYCLE': 0.08900719776014962, 'LATE_CYCLE': 0.08900729181333569, 'BUST': 0.08907004842869937, 'RECOVERY': 0.7329154619978154}}",BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_FAST,2.0,3,0.0,2000.0,-2.0,False,QLD,51.42669296264648,2.3809523809525732e-17,1.999999999999998,0.0,9.99999999999999e-16,0.999999999999999,2.3809523809525732e-17
2012-01-12,1.0999836914746373,1.1,1.099983656221861,0.5499918281109305,0.5,0.651152,PENALTY,0.5499918281109305,1.0999836914746373,0.0002848438637607087,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.001268110229267097, 'LATE_CYCLE': 0.32470090174391425, 'BUST': 0.6589672158800184, 'RECOVERY': 0.015063772146800184}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 9.99999999999999e-16, 'BUST': 0.999999999999999, 'RECOVERY': 2.3809523809525732e-17}, 'transition_prior': {'MID_CYCLE': 0.0019268484143905576, 'LATE_CYCLE': 0.003912903626679566, 'BUST': 0.9853156740711158, 'RECOVERY': 0.008844573887814167}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,51.63006591796875,0.9999728191243772,1.4775999972896781e-09,0.0,3.599902148847499e-14,2.7180875586833134e-05,0.9999728191243772
2012-01-13,1.0999774364881745,1.1,1.09997737276055,0.6361048149163258,0.578289,0.708046,PENALTY,0.5499918281109305,1.0999774364881745,0.00038298021610627675,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.001262217854905305, 'LATE_CYCLE': 0.3231921533523867, 'BUST': 0.6559053989506947, 'RECOVERY': 0.01964022984201327}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 3.599902148847499e-14, 'BUST': 2.7180875586833134e-05, 'RECOVERY': 0.9999728191243772}, 'transition_prior': {'MID_CYCLE': 0.06720743220971107, 'LATE_CYCLE': 0.06720748581416436, 'BUST': 0.3121760330263845, 'RECOVERY': 0.5534090489497401}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,True,QQQ,51.44438552856445,0.9999623941469418,2.828400366101309e-09,0.0,3.149881541562668e-14,3.7605853026676927e-05,0.9999623941469418
2012-01-17,1.0999701759299794,1.1,1.0999700700754387,0.6738438648683539,0.612602,0.731801,PENALTY,0.5499918281109305,1.0999701759299794,0.0004935939820363,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012563507863812648, 'LATE_CYCLE': 0.32168988454610953, 'BUST': 0.6528567799901401, 'RECOVERY': 0.024196984677369106}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 3.149881541562669e-14, 'BUST': 3.760585302667693e-05, 'RECOVERY': 0.9999623941469419}, 'transition_prior': {'MID_CYCLE': 0.053877080098353604, 'LATE_CYCLE': 0.053877154262265047, 'BUST': 0.2502798338584706, 'RECOVERY': 0.6419659317809108}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,51.91300201416016,0.9999502932166179,4.941528625610922e-09,0.0,2.7998608210063734e-14,4.970678335412538e-05,0.9999502932166179
2012-01-18,1.0999606158394541,1.1,1.0999604405376384,0.7717674438153044,0.701632,0.793437,PENALTY,0.5499918281109305,1.0999606158394541,0.0006352019022414224,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012505089342565788, 'LATE_CYCLE': 0.3201940724242908, 'BUST': 0.6498213201257756, 'RECOVERY': 0.02873409851567691}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 2.7998608210063734e-14, 'BUST': 4.970678335412538e-05, 'RECOVERY': 0.9999502932166179}, 'transition_prior': {'MID_CYCLE': 0.04492202435857532, 'LATE_CYCLE': 0.044922122387136054, 'BUST': 0.20870619646956706, 'RECOVERY': 0.7014496567847216}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,52.60269927978516,0.999934359732411,8.61728945500405e-09,0.0,2.5198345865255486e-14,6.564026756376973e-05,0.999934359732411
2012-01-19,1.0999802967269479,1.1,1.099980246947133,0.6828611374232983,0.620794,0.737473,PENALTY,0.5499918281109305,1.0999802967269479,0.0003384839464800615,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012446922092291474, 'LATE_CYCLE': 0.3187046941210381, 'BUST': 0.6467989905596188, 'RECOVERY': 0.03325162311011401}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 2.519834586525549e-14, 'BUST': 6.564026756376974e-05, 'RECOVERY': 0.9999343597324111}, 'transition_prior': {'MID_CYCLE': 0.03849182271246175, 'LATE_CYCLE': 0.03849195216396109, 'BUST': 0.17886343893580645, 'RECOVERY': 0.7441527861877707}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,52.92988586425781,0.999967161211568,2.1567720498552554e-09,0.0,2.2908338602300324e-14,3.283878840907259e-05,0.999967161211568
2012-01-20,1.099728452200124,1.1,1.0997228730961515,0.7005663593542992,0.637039,0.74872,PENALTY,0.5499918281109305,1.099728452200124,0.0035841471632508393,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012389005221348165, 'LATE_CYCLE': 0.31722172680578, 'BUST': 0.6437895178992387, 'RECOVERY': 0.03774985477284655}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 2.2908338602300324e-14, 'BUST': 3.283878840907259e-05, 'RECOVERY': 0.999967161211568}, 'transition_prior': {'MID_CYCLE': 0.03365229447456361, 'LATE_CYCLE': 0.033652359237095746, 'BUST': 0.15635549385415629, 'RECOVERY': 0.7763398524341845}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,52.85029602050781,0.9995474203335293,4.0965670898653636e-07,0.0,2.099049582700324e-14,0.00045257966644977296,0.9995474203335293
2012-01-23,1.0968076127359834,1.1,1.096413850330673,0.6068804159519321,0.553514,0.690894,PENALTY,0.6068804159519321,1.0968076127359834,0.030189194418245857,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012331337839490057, 'LATE_CYCLE': 0.31574514768368267, 'BUST': 0.6407949629517139, 'RECOVERY': 0.04222675558065439}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 2.099049582700324e-14, 'BUST': 0.00045257966644977296, 'RECOVERY': 0.9995474203335293}, 'transition_prior': {'MID_CYCLE': 0.02986444590058363, 'LATE_CYCLE': 0.029865338448047705, 'BUST': 0.13921766103696792, 'RECOVERY': 0.8010525546144008}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,52.86798477172852,0.9946793545599627,5.661853579697376e-05,0.0,1.9281476719162075e-14,0.005320645440017975,0.9946793545599627
2012-01-24,1.094560880446819,1.1,1.0936095830974302,0.6179933073604423,0.565095,0.698912,PENALTY,0.6068804159519321,1.094560880446819,0.047023368209526684,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012273919057883094, 'LATE_CYCLE': 0.3142749339960608, 'BUST': 0.6378359846535775, 'RECOVERY': 0.04666168944457336}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.9281476719162075e-14, 'BUST': 0.005320645440017975, 'RECOVERY': 0.9946793545599627}, 'transition_prior': {'MID_CYCLE': 0.02671767756621579, 'LATE_CYCLE': 0.026728170553845562, 'BUST': 0.12985056245847248, 'RECOVERY': 0.8167035894214661}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,52.77071762084961,0.9909348007446892,0.0001643556750766525,0.0,1.7836826413405918e-14,0.009065199255293017,0.9909348007446892
2012-01-25,1.0956687779338872,1.1,1.0950147843227152,1.0034595031907085,0.916389,0.942116,PENALTY,0.6068804159519321,1.0956687779338872,0.03894785242066057,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012216747989120809, 'LATE_CYCLE': 0.31281106302078254, 'BUST': 0.6349072136849738, 'RECOVERY': 0.05106004849533156}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.7836826413405918e-14, 'BUST': 0.009065199255293017, 'RECOVERY': 0.9909348007446892}, 'transition_prior': {'MID_CYCLE': 0.02417650131717765, 'LATE_CYCLE': 0.024194378349405743, 'BUST': 0.12244714834035313, 'RECOVERY': 0.8291819719930635}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,53.433895111083984,0.9927812965564704,0.00010421935881101099,0.0,1.6678725782155276e-14,0.0072187034435128965,0.9927812965564704
2012-01-26,1.0985422449723408,1.1,1.098437820445708,0.6324793985748182,0.575799,0.706323,PENALTY,0.6068804159519321,1.0985422449723408,0.01552218014476725,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012159823747239947, 'LATE_CYCLE': 0.31135351207266926, 'BUST': 0.6319824834200423, 'RECOVERY': 0.05544802213256455}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.6678725782155276e-14, 'BUST': 0.0072187034435128965, 'RECOVERY': 0.9927812965564704}, 'transition_prior': {'MID_CYCLE': 0.022176519815826835, 'LATE_CYCLE': 0.022190754523445745, 'BUST': 0.1118588035412627, 'RECOVERY': 0.8437739221194648}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,53.24820327758789,0.9975704082872264,1.1805831781479983e-05,0.0,1.5711733930529608e-14,0.002429591712757921,0.9975704082872264
2012-01-27,1.0975617335730738,1.1,1.0973113467236404,0.7069428351267053,0.64425,0.753711,PENALTY,0.6068804159519321,1.0975617335730738,0.024056907183074405,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012103145447735833, 'LATE_CYCLE': 0.3099022585038898, 'BUST': 0.6290480669275363, 'RECOVERY': 0.059839360023800324}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.5711733930529608e-14, 'BUST': 0.002429591712757921, 'RECOVERY': 0.9975704082872264}, 'transition_prior': {'MID_CYCLE': 0.020531056870430057, 'LATE_CYCLE': 0.020535847578069585, 'BUST': 0.09962591854981898, 'RECOVERY': 0.8593071770016814}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,53.40736770629883,0.9959362226217823,3.302857315930802e-05,0.0,1.4763289888316928e-14,0.004063777378202931,0.9959362226217823
2012-01-30,1.0990378805037617,1.1,1.0989867977153334,0.68491055207215,0.62322,0.739152,PENALTY,0.68491055207215,1.0990378805037617,0.010851738905216846,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0012046712207577583, 'LATE_CYCLE': 0.3084572797043493, 'BUST': 0.6261339576441625, 'RECOVERY': 0.06420409143073048}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.4763289888316928e-14, 'BUST': 0.004063777378202931, 'RECOVERY': 0.9959362226217823}, 'transition_prior': {'MID_CYCLE': 0.01899927123031833, 'LATE_CYCLE': 0.019007284107827028, 'BUST': 0.09424895246583294, 'RECOVERY': 0.8677444921960217}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,53.45156478881836,0.9983964675062622,5.142632916901105e-06,0.0,1.3977550545117169e-14,0.0016035324937238298,0.9983964675062622
2012-01-31,0.5000041637473783,1.1,0.5000041637473583,0.5,0.759451,0.833466,PENALTY,0.68491055207215,0.5000041637473783,8.134784642466197e-05,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011990523145223061, 'LATE_CYCLE': 0.3070185531020726, 'BUST': 0.6232209820209048, 'RECOVERY': 0.06856141256250026}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.3977550545117169e-14, 'BUST': 0.0016035324937238298, 'RECOVERY': 0.9983964675062622}, 'transition_prior': {'MID_CYCLE': 0.017737852145536463, 'LATE_CYCLE': 0.017741013864730332, 'BUST': 0.08597821065758617, 'RECOVERY': 0.8785429233321471}}",BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_FAST,2.0,3,0.0,2000.0,-2.0,False,QQQ,53.522308349609375,6.939578963279646e-06,1.9999722417804606,0.0,9.999930604210347e-16,0.9999930604210358,6.939578963279646e-06
2012-02-01,0.5000000000000003,1.1,0.5000000000000003,0.5,0.713631,0.801745,PENALTY,0.68491055207215,0.5000000000000003,3.497202527569243e-14,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011934577380633652, 'LATE_CYCLE': 0.30558605616358225, 'BUST': 0.6249789371782187, 'RECOVERY': 0.06824154892013565}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 9.999930604210347e-16, 'BUST': 0.9999930604210358, 'RECOVERY': 6.939578963279646e-06}, 'transition_prior': {'MID_CYCLE': 0.001913021018677831, 'LATE_CYCLE': 0.003884705099445887, 'BUST': 0.9782001255259223, 'RECOVERY': 0.01600214835595403}}",BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_FAST,2.0,3,0.0,2000.0,-2.0,False,QQQ,53.95558166503906,7.93650793650811e-17,1.9999999999999978,0.0,9.99999999999998e-16,0.999999999999999,7.93650793650811e-17
2012-02-02,0.5000000000000004,1.1,0.5000000000000004,0.5,0.722331,0.807768,PENALTY,0.68491055207215,0.5000000000000004,3.519406988061746e-14,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011878874035288814, 'LATE_CYCLE': 0.3041597663942714, 'BUST': 0.6267293073092841, 'RECOVERY': 0.06792303889291564}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 9.99999999999998e-16, 'BUST': 0.999999999999999, 'RECOVERY': 7.93650793650811e-17}, 'transition_prior': {'MID_CYCLE': 0.0018987193703618708, 'LATE_CYCLE': 0.0038557812097980287, 'BUST': 0.9783676947776435, 'RECOVERY': 0.015877804642196597}}",BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_FAST,2.0,3,0.0,2000.0,-2.0,False,QQQ,54.123573303222656,8.334695099194354e-17,1.9999999999999978,0.0,9.99999999999998e-16,0.999999999999999,8.334695099194354e-17
2012-02-03,1.0897470140451533,1.1,1.0871065883444795,0.5572975827686789,0.512643,0.662599,PENALTY,0.68491055207215,1.0897470140451533,0.07871745409545527,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011823412232200429, 'LATE_CYCLE': 0.30273966133877084, 'BUST': 0.628472087441069, 'RECOVERY': 0.0676059099969401}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 9.99999999999998e-16, 'BUST': 0.999999999999999, 'RECOVERY': 8.334695099194354e-17}, 'transition_prior': {'MID_CYCLE': 0.0018846591362644619, 'LATE_CYCLE': 0.003827228708947, 'BUST': 0.97852788447194, 'RECOVERY': 0.015760227682848647}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,54.866329193115234,0.9829116900752496,0.0005840206721682625,0.0,1.1258806631770787e-14,0.017088309924739167,0.9829116900752496
2012-02-06,1.0960123619463027,1.1,1.0954420212299993,0.5477210106149997,0.5,0.560335,PENALTY,0.5477210106149997,1.0960123619463027,0.036359961556374,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011768191095926951, 'LATE_CYCLE': 0.30132571858131163, 'BUST': 0.6256166252250367, 'RECOVERY': 0.07188083708405897}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.1258806631770787e-14, 'BUST': 0.017088309924739167, 'RECOVERY': 0.9829116900752496}, 'transition_prior': {'MID_CYCLE': 0.016364913537463804, 'LATE_CYCLE': 0.016397863543715828, 'BUST': 0.1577701462503892, 'RECOVERY': 0.8094670766684312}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,54.8221321105957,0.9933539365771655,8.834031804053194e-05,0.0,1.0883704000758271e-14,0.006646063422823597,0.9933539365771655
2012-02-07,1.0985135522357594,1.1,1.0984055849529386,0.593905702972884,0.540698,0.682021,PENALTY,0.5477210106149997,1.0985135522357594,0.01578369212832964,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.001171320975258734, 'LATE_CYCLE': 0.2999179157460817, 'BUST': 0.6227247761126155, 'RECOVERY': 0.07618598716604406}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.0883704000758271e-14, 'BUST': 0.006646063422823597, 'RECOVERY': 0.9933539365771655}, 'transition_prior': {'MID_CYCLE': 0.015514060280633372, 'LATE_CYCLE': 0.015526873721681482, 'BUST': 0.1408420605561772, 'RECOVERY': 0.828117005441508}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,54.93707656860352,0.9975225870595937,1.227514975453254e-05,0.0,1.0473987164125515e-14,0.002477412940395711,0.9975225870595937
2012-02-08,1.0980449734072673,1.1,1.0978727086728677,0.6773611123061511,0.616976,0.73483,PENALTY,0.5477210106149997,1.0980449734072673,0.019945387004994153,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.00116584673298748, 'LATE_CYCLE': 0.29851623049757764, 'BUST': 0.619826011038114, 'RECOVERY': 0.08049191173132088}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.0473987164125517e-14, 'BUST': 0.0024774129403957114, 'RECOVERY': 0.9975225870595938}, 'transition_prior': {'MID_CYCLE': 0.014664857874311099, 'LATE_CYCLE': 0.014669634026569177, 'BUST': 0.12964251703711185, 'RECOVERY': 0.8410229910620078}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,55.22885894775391,0.9967416223454404,2.1234049879401462e-05,0.0,1.0047155553241836e-14,0.0032583776545495905,0.9967416223454404
2012-02-09,1.0978751797093296,1.1,1.0976767713358524,0.7644725966897691,0.696446,0.789847,PENALTY,0.5477210106149997,1.0978751797093296,0.021408719608833282,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011603962957070324, 'LATE_CYCLE': 0.29712064054095155, 'BUST': 0.616943502454589, 'RECOVERY': 0.08477546070875247}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 1.0047155553241836e-14, 'BUST': 0.0032583776545495905, 'RECOVERY': 0.9967416223454404}, 'transition_prior': {'MID_CYCLE': 0.013841736084003053, 'LATE_CYCLE': 0.013848017724998976, 'BUST': 0.1234246833583986, 'RECOVERY': 0.8488855628325994}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,55.62677383422852,0.9964586328488778,2.5082562598026124e-05,0.0,9.657983672227398e-15,0.003541367151112525,0.9964586328488778
2012-02-10,1.0951344752152585,1.1,1.0943421758229315,0.9762965796590877,0.892131,0.925321,PENALTY,0.5477210106149997,1.0951344752152585,0.0428905537044747,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011549695765056018, 'LATE_CYCLE': 0.29573112362235227, 'BUST': 0.6140748608033145, 'RECOVERY': 0.0890390459978276}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 9.657983672227398e-15, 'BUST': 0.003541367151112525, 'RECOVERY': 0.9964586328488778}, 'transition_prior': {'MID_CYCLE': 0.013108037530392525, 'LATE_CYCLE': 0.013114864563116195, 'BUST': 0.11750382686375888, 'RECOVERY': 0.8562732710427324}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,55.23771667480469,0.9918907920254261,0.00013151850794963768,0.0,9.257647392237137e-15,0.008109207974564735,0.9918907920254261
2012-02-13,1.0986407546847907,1.1,1.0985481291540866,0.5492740645770433,0.5,0.644239,PENALTY,0.5492740645770433,1.0986407546847907,0.014617696389846668,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011495664886328255, 'LATE_CYCLE': 0.2943476575292619, 'BUST': 0.611240079925342, 'RECOVERY': 0.09326269605676324}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 9.257647392237137e-15, 'BUST': 0.008109207974564735, 'RECOVERY': 0.9918907920254261}, 'transition_prior': {'MID_CYCLE': 0.012399541709965486, 'LATE_CYCLE': 0.012415174187757552, 'BUST': 0.11610243682404522, 'RECOVERY': 0.8590828472782318}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,55.75056076049805,0.9977345911413134,1.02641545939909e-05,0.0,8.979611320271659e-15,0.0022654088586776047,0.9977345911413134
2012-02-14,1.0981463060786103,1.1,1.0979889424980862,0.8695479510555895,0.791946,0.855963,PENALTY,0.5492740645770433,1.0981463060786103,0.019061492005752134,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011441869455010596, 'LATE_CYCLE': 0.2929702200908271, 'BUST': 0.6083903052132658, 'RECOVERY': 0.09749528775040607}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 8.97961132027166e-15, 'BUST': 0.002265408858677605, 'RECOVERY': 0.9977345911413135}, 'transition_prior': {'MID_CYCLE': 0.011863875806115849, 'LATE_CYCLE': 0.011868242665166291, 'BUST': 0.10594966329164372, 'RECOVERY': 0.8703182182370741}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,55.89204025268555,0.9969105101310127,1.908989530109602e-05,0.0,8.662808570793478e-15,0.003089489868978539,0.9969105101310127
2012-02-15,0.501534047971071,1.1,0.5015337558868316,0.5015337558868316,1.0,1.0,NEUTRAL,0.5492740645770433,0.501534047971071,0.01621568083757252,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011388308606866552, 'LATE_CYCLE': 0.29159878917818544, 'BUST': 0.605556815006128, 'RECOVERY': 0.10170556495499995}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 8.662808570793479e-15, 'BUST': 0.0030894898689785392, 'RECOVERY': 0.9969105101310128}, 'transition_prior': {'MID_CYCLE': 0.011307435385362006, 'LATE_CYCLE': 0.01131339066047741, 'BUST': 0.10201108628020532, 'RECOVERY': 0.8753680876739554}}",BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,0.0,DEPLOY_FAST,2.0,3,0.0,2000.0,-2.0,False,QQQ,55.502967834472656,0.002556746618451305,1.9897860874327349,0.0,9.974432533815466e-16,0.9974432533815477,0.002556746618451305
2012-02-16,0.9263679746806631,1.1,0.8431432661151078,0.8431432661151078,1.0,1.0,NEUTRAL,0.5492740645770433,0.9263679746806631,0.5476014094765304,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.0011334981479312123, 'LATE_CYCLE': 0.2902333427047868, 'BUST': 0.6073918704834177, 'RECOVERY': 0.10124128866386434}, 'posterior_prior': {'MID_CYCLE': 0.0, 'LATE_CYCLE': 9.974432533815466e-16, 'BUST': 0.9974432533815477, 'RECOVERY': 0.002556746618451305}, 'transition_prior': {'MID_CYCLE': 0.0018930003463198404, 'LATE_CYCLE': 0.003815618041741393, 'BUST': 0.9689844394279381, 'RECOVERY': 0.02530694218400067}}",RECOVERY,RECOVERY,RECOVERY,RECOVERY,DEPLOY_FAST,2.0,DEPLOY_FAST,2.0,0,2000.0,2000.0,0.0,False,QQQ,56.263427734375,0.7106132911344355,0.1674893345360826,0.0,5.7765983666411245e-15,0.2893867088655587,0.7106132911344355
