date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2019-09-23,0.6627767821097228,0.3258476953683721,1.7436222560175076,0.7091268112417644,0.7503315145529644,LATE_CYCLE,BUST,LATE_CYCLE,BUST,DEPLOY_SLOW,False,QQQ,183.19134521484375,0.41352377936352575,0.54816530719885,0.16178611380948343,0.42193436586390654,0.41352377936352575,0.0027557409630843905
2019-09-24,0.6627767821097228,0.3258476953683721,0.30957055084754115,0.6645673468331255,0.7045254806674708,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,QQQ,180.7584228515625,0.5509982716832482,0.31363046825012114,0.14858269472319685,0.2999180689486861,0.5509982716832482,0.0005009646448687595
2019-09-25,0.6627767821097228,0.3258476953683721,0.3037571220104483,0.6806656157013173,0.718832867841594,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,QQQ,182.7874755859375,0.49045563361310507,0.4162156926009784,0.13767863983273437,0.3709771338251541,0.49045563361310507,0.0008885927290064389
2019-09-26,0.6627767821097228,0.3258476953683721,1.618307830217019,0.6907247682337704,0.7245165747965134,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,QQQ,182.1143341064453,0.45544789804768476,0.48152116869891154,0.13421663960646824,0.4086160965899062,0.45544789804768476,0.0017193657559406638
2019-09-27,0.6627767821097228,0.3258476953683721,0.5051370660842648,0.6994917117809889,0.6995185307764931,LATE_CYCLE,BUST,LATE_CYCLE,BUST,DEPLOY_SLOW,False,QQQ,179.85452270507812,0.40552756214625,0.6193984835847756,0.03471915109365609,0.5123994527396523,0.40552756214625,0.047353834020441764
2019-09-30,0.4512081248666939,0.3258476953683721,1.0811132918633093,0.7232351177513477,0.6303263810536732,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,181.5661773681641,0.3061382088750514,0.8775289568422825,0.04928334452897141,0.6271787415690813,0.3061382088750514,0.017399705026895973
2019-10-01,0.4512081248666939,0.3258476953683721,1.1897353760918747,0.7018327665625144,0.6246790517874662,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,180.0852508544922,0.3666160025415819,0.7371372684955942,0.04958920127615978,0.5774623726164017,0.3666160025415819,0.006332423565856658
2019-10-02,0.4512081248666939,0.3258476953683721,0.298613948903663,0.731711767861927,0.728266312574146,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,176.98880004882812,0.3464688690539899,0.719490707394654,0.015545290970261244,0.5295079386955097,0.3464688690539899,0.10847790128023918
2019-10-03,0.4512081248666939,0.3258476953683721,0.3087901659306838,0.6813560093334344,0.5991934704995232,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,178.93128967285156,0.4337343326243875,0.6004436441928676,0.001177759258463675,0.5276187172202891,0.4337343326243875,0.037469190896859746
2019-10-04,0.4512081248666939,0.3258476953683721,0.46441934956381864,0.6286200478222418,0.5050707872740808,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,181.5661773681641,0.5741435895095655,0.3602319405216871,0.00014542058551484852,0.4229308547115587,0.5741435895095655,0.0027801351933610906
