,tractor_prob,sidecar_prob,sidecar_valid
2018-09-20,0.07939849643358553,0.04617118804194192,True
2018-09-21,0.07983672883756687,0.040610218440273835,True
2018-09-24,0.07846477832101033,0.04452850394203093,True
2018-09-25,0.0834528471139169,0.046444635185640924,True
2018-09-26,0.08575185203596167,0.04585719003913491,True
2018-09-27,0.09286944799724091,0.04869095703370824,True
2018-09-28,0.08709866669042006,0.04461841682543039,True
2018-10-01,0.08372642892933214,0.04372834053971077,True
2018-10-02,0.08222350131151333,0.04596089234921621,True
2018-10-03,0.0827067922066665,0.0488505475532102,True
2018-10-04,0.07775716532623517,0.04846752593954015,True
2018-10-05,0.10928481558807827,0.06485790629832969,True
2018-10-08,0.11768019413682308,0.07492419235192319,True
2018-10-09,0.1312272975920725,0.0807314309913464,True
2018-10-10,0.13544621087113817,0.07211766011405796,True
2018-10-11,0.3003538133068853,0.1366830056982405,True
2018-10-12,0.36255268761380466,0.13707914075977526,True
2018-10-15,0.2503295069272484,0.09725691753248093,True
2018-10-16,0.2378608235050522,0.09994264444762316,True
2018-10-17,0.1553575590645031,0.06146523586510741,True
2018-10-18,0.15098077818556752,0.06752560435595731,True
2018-10-19,0.20604908302866487,0.09201867157454763,True
2018-10-22,0.20157967016760575,0.09467026232889336,True
2018-10-23,0.19538923890163232,0.08747600936475523,True
2018-10-24,0.21935853763611574,0.08312227114752382,True
2018-10-25,0.34693580911567573,0.14046326219054944,True
2018-10-26,0.3135998061615385,0.13041642568905376,True
2018-10-29,0.3115205441349397,0.13355365653698867,True
2018-10-30,0.3272333840098234,0.15170335247930172,True
2018-10-31,0.2857408504077151,0.13373423439638452,True
2018-11-01,0.2280043693070784,0.11184796165528983,True
2018-11-02,0.18410651168700715,0.07891972293519982,True
2018-11-05,0.18753722332597053,0.08440634533256267,True
2018-11-06,0.19710604740226503,0.09684843273699426,True
2018-11-07,0.1954867481425904,0.08816273068816814,True
2018-11-08,0.1282463248509308,0.05622237893892893,True
2018-11-09,0.13379809940997886,0.05836334644638148,True
2018-11-12,0.14435961971740527,0.07444917553593415,True
2018-11-13,0.20626064938872007,0.14296167522467182,True
2018-11-14,0.19597977415730294,0.12898274874322846,True
2018-11-15,0.2239190164537301,0.13611994576126119,True
2018-11-16,0.17211861376015114,0.06982769608841703,True
2018-11-19,0.13816018475635916,0.06618966798659287,True
2018-11-20,0.17410156456745066,0.11979629950520307,True
2018-11-21,0.2267387488566649,0.13906452298318658,True
2018-11-22,0.19016544423898385,,False
2018-11-23,0.1904514944868192,0.10867407251461775,True
2018-11-26,0.20701570853543386,0.118734161041345,True
2018-11-27,0.1536022370298845,0.08922389744411839,True
2018-11-28,0.1608208335205677,0.08372518640621418,True
2018-11-29,0.15127649660309062,0.06542261857224126,True
2018-11-30,0.1570945490681277,0.07058733387637921,True
2018-12-03,0.14461122123437736,0.06850317213203376,True
2018-12-04,0.11870844094771517,0.05020098146196721,True
2018-12-05,0.20008454939398748,,False
2018-12-06,0.20098342516632411,0.08413867474198171,True
2018-12-07,0.2128266853137644,0.07828746012092741,True
2018-12-10,0.2660724996418212,0.11172292918020169,True
2018-12-11,0.2498368514918809,0.08698744222365881,True
2018-12-12,0.22668181261508044,0.0776644891769393,True
2018-12-13,0.2191111473974728,0.06658228368718244,True
2018-12-14,0.2219275019271109,0.08070399381321024,True
2018-12-17,0.24698946431922608,0.1100825513607851,True
2018-12-18,0.33136813441007523,0.14921160621614182,True
2018-12-19,0.36452533320227365,0.1268789594980491,True
2018-12-20,0.3629269795552787,0.15132733437499787,True
2018-12-21,0.4475722760823965,0.17486247811148145,True
2018-12-24,0.5042309781449424,0.25616765428419225,True
2018-12-25,0.6932097141616296,,False
2018-12-26,0.6842463128121082,0.37537466910968953,True
2018-12-27,0.4950135099316234,0.18610068646495356,True
2018-12-28,0.4781366460560448,0.18411218541759855,True
2018-12-31,0.421407479960416,0.17610642218791162,True
2019-01-01,0.3278409934900421,,False
2019-01-02,0.32699284768788495,0.1466332100629906,True
2019-01-03,0.2642102607185347,0.12160714479366162,True
2019-01-04,0.32587328768685475,0.1845898542809062,True
2019-01-07,0.2169692022315519,0.10936156360652398,True
2019-01-08,0.21686281701460755,0.10081633089735839,True
2019-01-09,0.19594224727382,0.09114501441862467,True
2019-01-10,0.1853232706022918,0.07810364740734015,True
2019-01-11,0.17481375777917918,0.07558454432078392,True
2019-01-14,0.1504416565395026,0.07608142740549229,True
2019-01-15,0.16614171437029165,0.09092460794289671,True
2019-01-16,0.15711684224583514,0.06121927759655092,True
2019-01-17,0.1648387348154444,0.06920752134278638,True
2019-01-18,0.10776211250940645,0.0336818613438776,True
2019-01-21,0.11027271117215781,,False
2019-01-22,0.11025031324147391,0.037582583272055596,True
2019-01-23,0.15778932861517386,0.06216319888397571,True
2019-01-24,0.13557634826187084,0.06172619632991905,True
2019-01-25,0.12570720838631955,0.0476044137869861,True
2019-01-28,0.10502304588704178,0.03515193848532886,True
2019-01-29,0.1252916626342485,0.04804024762185481,True
2019-01-30,0.129072019927966,0.06400898094864524,True
2019-01-31,0.10778844084594236,0.038901646617666485,True
2019-02-01,0.09408081571897649,0.028758920434645556,True
2019-02-04,0.08906193853568926,0.031418194834073564,True
2019-02-05,0.08446947464157474,0.027506321581646384,True
2019-02-06,0.08273872411747038,0.02379975929444627,True
2019-02-07,0.08071440228685202,0.02591116153058077,True
2019-02-08,0.09163442086535552,0.033027152211183755,True
2019-02-11,0.08450670435172515,0.029723332839982606,True
2019-02-12,0.0872958274029674,0.031176931765474147,True
2019-02-13,0.08159375342156482,0.025554635961150197,True
2019-02-14,0.08394149222376604,0.028705501873470318,True
2019-02-15,0.11085534596925783,0.04143786213622336,True
2019-02-18,0.09450913453611505,,False
2019-02-19,0.0941153159209161,0.044532103682744933,True
2019-02-20,0.09395274167553483,0.04449460922175468,True
2019-02-21,0.08454080109398239,0.04768759635301839,True
2019-02-22,0.08954012510510913,0.048784009800978086,True
2019-02-25,0.08087682122648557,0.041352464399131754,True
2019-02-26,0.09445113953019281,0.04380948972260536,True
2019-02-27,0.09847807877641905,0.04309904112407798,True
2019-02-28,0.09301042791384002,0.04199036921036389,True
2019-03-01,0.09425017279701572,0.042129676801004816,True
2019-03-04,0.08113555678493263,0.03604980611354424,True
2019-03-05,0.09292061409325272,0.03675562711578903,True
2019-03-06,0.09436261498720865,0.035072783784175735,True
2019-03-07,0.10694649800083166,0.03971734144010552,True
2019-03-08,0.11879611850549097,0.04869271821346095,True
2019-03-11,0.1113966250296636,0.04564034755842723,True
2019-03-12,0.09022042608425687,0.031683708887079165,True
2019-03-13,0.08655422406158268,0.029793047190418625,True
2019-03-14,0.08180898640613038,0.028638194101860918,True
2019-03-15,0.09127733160303164,0.03747426910421789,True
2019-03-18,0.08947580773834142,0.03700288754046441,True
2019-03-19,0.08975178599053552,0.03802157744455581,True
2019-03-20,0.09196169781405521,0.03898989720143497,True
2019-03-21,0.09624847984991086,0.040737260391662804,True
2019-03-22,0.09312844415614815,0.03906007130005234,True
2019-03-25,0.132080255438637,0.05375173117665631,True
2019-03-26,0.12976023514467236,0.05284883155243074,True
2019-03-27,0.0876647387978722,0.032369778443903166,True
2019-03-28,0.11143506541453294,0.04436428455748009,True
2019-03-29,0.10221316833822938,0.041482716295435214,True
2019-04-01,0.09729845200280554,0.03870170297601461,True
2019-04-02,0.09031439071371113,0.036362634133769646,True
2019-04-03,0.09123994707721347,0.037208482143510066,True
2019-04-04,0.0946119064106521,0.03941285300131128,True
2019-04-05,0.09298302074281316,0.039291140693371474,True
2019-04-08,0.0864248463905799,0.036963428851804384,True
2019-04-09,0.08889485480705403,0.039500244878653855,True
2019-04-10,0.10213517350679674,0.043074838174976746,True
2019-04-11,0.09057684383017241,0.03983370329816806,True
2019-04-12,0.0876946556841247,0.039131087571526786,True
2019-04-15,0.07734828718259631,0.034785344176974424,True
2019-04-16,0.08353350995844738,0.03913550438170249,True
2019-04-17,0.08215711897105678,0.03909933304350795,True
2019-04-18,0.08634366570255379,0.03958685617509778,True
2019-04-19,0.08309384368940187,,False
2019-04-22,0.08330481053457736,0.0375504336973445,True
2019-04-23,0.08490055712488138,0.03926802851209645,True
2019-04-24,0.08356258582522814,0.04158294817363826,True
2019-04-25,0.09323739386316018,0.04399860781769978,True
2019-04-26,0.0945442757891082,0.042863657473626776,True
2019-04-29,0.08873707991080766,0.040052421345085694,True
2019-04-30,0.09327194347232581,0.04222748160165354,True
2019-05-01,0.09360035773866958,0.04318300742114337,True
2019-05-02,0.11555330713891401,0.05149350878828306,True
2019-05-03,0.11053773327176178,0.04899853608757277,True
2019-05-06,0.09131084517052104,0.0410375222387509,True
2019-05-07,0.12572472462327117,0.054008565435956855,True
2019-05-08,0.19788831998088133,0.08399371426849012,True
2019-05-09,0.1999399991654839,0.08647108018228204,True
2019-05-10,0.19345560666678668,0.08002970576757813,True
2019-05-13,0.13609465058806744,0.05370067230439546,True
2019-05-14,0.22860330000177997,0.09578069346708559,True
2019-05-15,0.20650316926636247,0.1029763887887616,True
2019-05-16,0.1719949632731147,0.08729450183797757,True
2019-05-17,0.1501275082113016,0.06933056048336976,True
2019-05-20,0.16256570560814076,0.07872903075018664,True
2019-05-21,0.1693446101682063,0.10031006034379908,True
2019-05-22,0.14440493534060603,0.08395287501411743,True
2019-05-23,0.14108393656345522,0.08488234824433044,True
2019-05-24,0.18193002455794055,0.09695820234238824,True
2019-05-27,0.16080465292297844,,False
2019-05-28,0.1608198008813981,0.1006165935943558,True
2019-05-29,0.19446669258943391,0.1002689474259616,True
2019-05-30,0.22365947794752528,0.128246988360581,True
2019-05-31,0.20934522875152572,0.12173295019709111,True
2019-06-03,0.24765569581814173,0.1396961546727527,True
2019-06-04,0.2702210462449218,0.24826544262267608,True
2019-06-05,0.23732558126307665,0.1815891200483531,True
2019-06-06,0.22839884891853646,0.17615336573176701,True
2019-06-07,0.21826672025720117,0.15987080962824718,True
2019-06-10,0.20995653763716804,0.12498452253795597,True
2019-06-11,0.18675197966592555,0.10337268701870897,True
2019-06-12,0.1825490320479668,0.10639098951149144,True
2019-06-13,0.1862498020736762,0.11080638417276228,True
2019-06-14,0.1836808076993933,0.0998852324297079,True
2019-06-17,0.1823611716687317,0.1004295142717484,True
2019-06-18,0.18331140271579638,0.09970453351931556,True
2019-06-19,0.16979024321143804,0.09446546008574208,True
2019-06-20,0.17345450818927094,0.09503824107901916,True
2019-06-21,0.15417255950557585,0.08775157337437745,True
2019-06-24,0.16221666311817334,0.0928095392002817,True
2019-06-25,0.15970005728077102,0.0965889630899812,True
2019-06-26,0.17992198076286828,0.10989968448990256,True
2019-06-27,0.1725724763661356,0.09910503472927915,True
2019-06-28,0.165063355082103,0.09518203942507697,True
2019-07-01,0.15824242721522172,0.09069551449619395,True
2019-07-02,0.14669446486372975,0.07853986201703636,True
2019-07-03,0.15478904579720262,0.08084415859357699,True
2019-07-04,0.15229517163845221,,False
2019-07-05,0.15279590584959094,0.08312577777738676,True
2019-07-08,0.14728288726923205,0.08292917020533419,True
2019-07-09,0.1507832373482709,0.08645666347287596,True
2019-07-10,0.1559990971762893,0.08842929414034573,True
2019-07-11,0.15305256355462574,0.08566584712402348,True
2019-07-12,0.15122639434827378,0.08386010776723549,True
2019-07-15,0.15477103997025668,0.08544200697632053,True
2019-07-16,0.1381134668212572,0.07099874116547648,True
2019-07-17,0.13280218883519698,0.06919711525283836,True
2019-07-18,0.14054364228159055,0.07441328295465181,True
2019-07-19,0.15639933122266297,0.07995552269994498,True
2019-07-22,0.15055205649188028,0.07793779355613639,True
2019-07-23,0.14946598486182347,0.07521812261232945,True
2019-07-24,0.13916289601362278,0.07116087787822867,True
2019-07-25,0.13818641561886894,0.06931860835979645,True
2019-07-26,0.2304713259525608,0.2000273583163992,True
2019-07-29,0.22165357765617952,0.19494193044968325,True
2019-07-30,0.23061141974282914,0.20489800572224218,True
2019-07-31,0.23989510485670704,0.21237501241018722,True
2019-08-01,0.27100365389796227,0.23806078420867804,True
2019-08-02,0.320778950211235,0.2756772064635729,True
2019-08-05,0.3124901181709344,0.2666007262453805,True
2019-08-06,0.5450231314470808,0.4432673863418966,True
2019-08-07,0.3917826918749524,0.31537445825040794,True
2019-08-08,0.39504999438307076,0.31305700753519916,True
2019-08-09,0.3305901931091708,0.2447564093043352,True
2019-08-12,0.33099752323502013,0.2566366456608142,True
2019-08-13,0.41842459038387037,0.32622169063297696,True
2019-08-14,0.31436546750407546,0.25435472351720045,True
2019-08-15,0.48774332292502076,0.4207509236698766,True
2019-08-16,0.45394595250832404,0.3774278257619773,True
2019-08-19,0.4177513633777111,0.352446020139162,True
2019-08-20,0.3820326863788159,0.30800452257968725,True
2019-08-21,0.3790538599889371,0.3139439451461631,True
2019-08-22,0.335191359354874,0.29020255360762925,True
2019-08-23,0.3201833123791395,0.28638462795311864,True
2019-08-26,0.4050152793391452,0.3509475077526863,True
2019-08-27,0.3859915204604074,0.3410475067383967,True
2019-08-28,0.4182221848927134,0.36209931248912386,True
2019-08-29,0.3128459955409987,0.21221221035679508,True
2019-08-30,0.270964027876483,0.18509893296943428,True
2019-09-02,0.3017270117506209,,False
2019-09-03,0.30163120905019924,0.20565629388727688,True
2019-09-04,0.321512651534499,0.2248100245104476,True
2019-09-05,0.2762906440865793,0.19104065837011983,True
2019-09-06,0.23402319035492722,0.16386051621630887,True
2019-09-09,0.22936624690135435,0.15700158195462321,True
2019-09-10,0.21492164059896118,0.1544032114016332,True
2019-09-11,0.20388272702971635,0.15971467357380537,True
2019-09-12,0.1980957101349461,0.14803604788338703,True
2019-09-13,0.18266743875496172,0.13730394204987245,True
2019-09-16,0.17861718696945691,0.14027780539228668,True
2019-09-17,0.16839380116840494,0.12087154750849123,True
2019-09-18,0.1642332835645361,0.11706472093423431,True
2019-09-19,0.15653528906306446,0.11115732640809287,True
2019-09-20,0.15759581178608556,0.10577640546317242,True
2019-09-23,0.18269445029313275,0.12239005738017493,True
2019-09-24,0.1745980326098331,0.11816331492198263,True
2019-09-25,0.22179095514365832,0.14650522486550993,True
2019-09-26,0.21278542430955996,0.15010614008412954,True
2019-09-27,0.2153899849597721,0.1529478722191222,True
2019-09-30,0.24342132877295328,0.18148587960195764,True
2019-10-01,0.22086239170215496,0.1564214609269164,True
2019-10-02,0.2788911224761959,0.192628192016472,True
2019-10-03,0.3372615946489275,0.22648061113639595,True
2019-10-04,0.3393075415814418,0.22638339920838146,True
2019-10-07,0.3334302441462348,0.21277182569170963,True
2019-10-08,0.3105655915890172,0.19936430134287192,True
2019-10-09,0.33834315817360444,0.22269002010597955,True
2019-10-10,0.3148749776744624,0.21096282248769188,True
2019-10-11,0.292905340827104,0.19257674598140173,True
2019-10-14,0.2443437668884476,0.1592381066797198,True
2019-10-15,0.23898308452823605,0.1577814075440787,True
2019-10-16,0.21978806954758187,0.1465448167258877,True
2019-10-17,0.24302294300099309,0.18328504845654994,True
2019-10-18,0.24062566824199996,0.18314118877673013,True
2019-10-21,0.24674188297070757,0.19108705642993373,True
2019-10-22,0.23536179665733553,0.18215086559893398,True
2019-10-23,0.23847440337144574,0.18656764088012553,True
2019-10-24,0.23571462420542166,0.1825163111432298,True
2019-10-25,0.2301271229968543,0.17906891460134566,True
2019-10-28,0.21097598301798667,0.16273865287304537,True
2019-10-29,0.2004166708887855,0.15887933211390964,True
2019-10-30,0.20309730204490156,0.16272357425951867,True
2019-10-31,0.23050630746760045,0.18032659048136757,True
2019-11-01,0.29145014524711177,0.2156632736460418,True
2019-11-04,0.27191020597999394,0.19943874657524113,True
2019-11-05,0.24118791974139278,0.18381593768592402,True
2019-11-06,0.2352282914130286,0.1799368649857692,True
2019-11-07,0.25021875412452227,0.1899053844292593,True
2019-11-08,0.23240385072399738,0.17911443923685919,True
2019-11-11,0.24295640966299478,0.18239795812180684,True
2019-11-12,0.24004047357096442,0.18182458204118687,True
2019-11-13,0.24302280844805527,0.18262603257841523,True
2019-11-14,0.25828502456950364,0.1937376463707498,True
2019-11-15,0.3016001443385474,0.25697846772674826,True
2019-11-18,0.2949493652029767,0.2491177303784892,True
2019-11-19,0.30532568177586467,0.25575530868369173,True
2019-11-20,0.3158162565558219,0.26468101208522626,True
2019-11-21,0.33714365728403045,0.2838596275436843,True
2019-11-22,0.3333967460730331,0.2816019594274629,True
2019-11-25,0.3190647218840324,0.26951327391527774,True
2019-11-26,0.30171384250097905,0.2552771564473778,True
2019-11-27,0.31263339349031466,0.28205321795704935,True
2019-11-28,0.2920986407370224,,False
2019-11-29,0.2919732940597039,0.2708386057687397,True
2019-12-02,0.3018153858342162,0.2817719081609006,True
2019-12-03,0.3048220785548513,0.29095449752123903,True
2019-12-04,0.34375147411957324,0.3218026099866453,True
2019-12-05,0.3011829609365749,0.2854072071508369,True
2019-12-06,0.2941258560770273,0.2719524518143057,True
2019-12-09,0.2584255066929029,0.23897471883711965,True
2019-12-10,0.2742809966526919,0.25671110627711796,True
2019-12-11,0.26903788069995566,0.25366915694116987,True
2019-12-12,0.250413007166957,0.24342326192878666,True
2019-12-13,0.22309330756175705,0.2161710683955883,True
2019-12-16,0.20457488132581403,0.19879174272720124,True
2019-12-17,0.14697928083863807,0.12107115283367977,True
2019-12-18,0.14947506326586144,0.1250145850221033,True
2019-12-19,0.15449156179813223,0.13182590450685286,True
2019-12-20,0.15813755047626799,0.14091936885966014,True
2019-12-23,0.15818961025748643,0.13998158870337937,True
2019-12-24,0.1598992912092056,0.14178819780530844,True
2019-12-25,0.16089987620905394,,False
2019-12-26,0.16074746680647678,0.14260167406587798,True
2019-12-27,0.1602676389105922,0.14034694702910788,True
2019-12-30,0.17515318685381942,0.1530814026510884,True
2019-12-31,0.20460183468725027,0.17614870518736878,True
2020-01-01,0.18168965951817787,,False
2020-01-02,0.1815124629372215,0.1550977337193594,True
2020-01-03,0.1558838578226188,0.1329957961634346,True
2020-01-06,0.18646726755492246,0.1566403616838048,True
2020-01-07,0.1826983101688344,0.15467442237905515,True
2020-01-08,0.1796959905464923,0.15370842948839988,True
2020-01-09,0.1726123554358712,0.14632106765713201,True
2020-01-10,0.1550774593898311,0.13251252622362716,True
2020-01-13,0.15530974070491732,0.13765554894446572,True
2020-01-14,0.1508382929806094,0.12917608859434349,True
2020-01-15,0.15211694195435624,0.13217591544776638,True
2020-01-16,0.1526000245513343,0.13082942818222318,True
2020-01-17,0.14871146177979128,0.12716987910810146,True
2020-01-20,0.14462692653351777,,False
2020-01-21,0.14451361516307815,0.12441036586524377,True
2020-01-22,0.1579218129572288,0.1367543722559601,True
2020-01-23,0.15895775284258928,0.13781699874815342,True
2020-01-24,0.16048858097512816,0.13790037020591311,True
2020-01-27,0.1925665969576614,0.1595057583210226,True
2020-01-28,0.28519378258949163,0.2258930457500676,True
2020-01-29,0.23237726727827285,0.18800076712316272,True
2020-01-30,0.23496853656437214,0.184232996039896,True
2020-01-31,0.2286103780241688,0.16667232634427975,True
2020-02-03,0.3015151770934822,0.224820477347565,True
2020-02-04,0.2759902730646078,0.2065603412700455,True
2020-02-05,0.22508944945568507,0.1754713112379811,True
2020-02-06,0.20235815679333394,0.15244705632892108,True
2020-02-07,0.1979246377228891,0.15161619403674925,True
2020-02-10,0.2095393198426015,0.1664483394969828,True
2020-02-11,0.19940984537267822,0.16421276477896804,True
2020-02-12,0.2023969312011148,0.1696945588473391,True
2020-02-13,0.17130076699466254,0.1425453919018882,True
2020-02-14,0.18055952507232045,0.1507262268853953,True
2020-02-17,0.1707820507073598,,False
2020-02-18,0.17062855107827304,0.14563498564977226,True
2020-02-19,0.19481318600981917,0.16178068082366348,True
2020-02-20,0.18485825275022444,0.15442328890428636,True
2020-02-21,0.2111644515295048,0.18220168171468396,True
2020-02-24,0.24895859094744968,0.2175208507466287,True
2020-02-25,0.502958756073464,0.38366530474463056,True
2020-02-26,0.5972209561996218,0.44937188747540463,True
2020-02-27,0.5837910886119836,0.42729367958285636,True
2020-02-28,0.8671643297925926,0.7076706761845376,True
2020-03-02,0.8725376866294384,0.7142742044563842,True
2020-03-03,0.7309775432342634,0.5324577046271286,True
2020-03-04,0.8017035274918107,0.5811741402349028,True
2020-03-05,0.6780328821623787,0.4353020536731002,True
2020-03-06,0.8415391217944199,0.6544137769433325,True
2020-03-09,0.8685705275550777,0.6842381187511724,True
2020-03-10,0.9620082190913133,0.873517648954872,True
2020-03-11,0.9065984803391627,0.7432123676306167,True
2020-03-12,0.9462873768098258,0.8186853602195191,True
2020-03-13,0.9653030739145921,0.8726345668260086,True
2020-03-16,0.9538074292958718,0.8315400600615742,True
2020-03-17,0.9651187935612231,0.8844050472851969,True
2020-03-18,0.9648931592156679,0.8566149918186222,True
2020-03-19,0.9647675919766855,0.8756461619233703,True
2020-03-20,0.9646981169748594,0.8390582418154092,True
2020-03-23,0.9648229554343329,0.8428698316468883,True
2020-03-24,0.9648797754377416,0.8336776112847712,True
2020-03-25,0.9648798403670373,0.838132141807137,True
2020-03-26,0.9593123793372759,0.8092099086809046,True
2020-03-27,0.9217507018539904,0.7218599687280011,True
2020-03-30,0.8939131092383783,0.6791167597432881,True
2020-03-31,0.8715122247387475,0.6235808237876046,True
2020-04-01,0.8576610870491397,0.6023768851010615,True
2020-04-02,0.8750524952776043,0.6265908544488951,True
2020-04-03,0.8699137072258051,0.6202649868938909,True
2020-04-06,0.879189011392385,0.6343599826068859,True
2020-04-07,0.8571740446737787,0.5873390297497366,True
2020-04-08,0.8152646381166755,0.5531410779640282,True
2020-04-09,0.799583748125288,0.5399117875648559,True
2020-04-10,0.6955872428631621,,False
2020-04-13,0.6892237593419168,0.4304237372944415,True
2020-04-14,0.6490067000234045,0.40470845848128334,True
2020-04-15,0.9138548936475116,0.9546913737990351,True
2020-04-16,0.9211653662970082,0.9561788775796655,True
2020-04-17,0.9116807841114154,0.9497904885928115,True
2020-04-20,0.8919544547014532,0.9390962565537452,True
2020-04-21,0.8976014327911944,0.9407324610816292,True
2020-04-22,0.9110834119899559,0.9456048252345618,True
2020-04-23,0.9035087531240388,0.9390934821252493,True
2020-04-24,0.8994515362036365,0.9302014942821992,True
2020-04-27,0.9023874652945031,0.9241065625233683,True
2020-04-28,0.8963172053814544,0.9196715078820877,True
2020-04-29,0.8919506408360959,0.916437309328422,True
2020-04-30,0.878866706160226,0.9077733499481012,True
2020-05-01,0.861171652840727,0.897925597325671,True
2020-05-04,0.8607570929047066,0.8964055866730414,True
2020-05-05,0.8625280486225297,0.900800200628395,True
2020-05-06,0.8452073064581931,0.8844948289838638,True
2020-05-07,0.8401258687000227,0.8767264618769914,True
2020-05-08,0.8356531335177263,0.8701237638766092,True
2020-05-11,0.8250413920198986,0.8593420847470934,True
2020-05-12,0.8195478724790707,0.8507868960562442,True
2020-05-13,0.80821579207233,0.8498831236392774,True
2020-05-14,0.8185973276816276,0.8613889173077368,True
2020-05-15,0.9197135106893134,0.9713190546490648,True
2020-05-18,0.9190669315069494,0.9696422555459377,True
2020-05-19,0.9029991400915178,0.9626871468603614,True
2020-05-20,0.8995476705142854,0.9626650946870761,True
2020-05-21,0.8899080024217013,0.9592056207317722,True
2020-05-22,0.8852432942949686,0.9597847922243266,True
2020-05-25,0.8835703778865502,,False
2020-05-26,0.8825266463019718,0.9586508643913844,True
2020-05-27,0.8548564953180396,0.9454076357550865,True
2020-05-28,0.9234719584115579,0.9853577552550623,True
2020-05-29,0.9133883270135235,0.9824198534338623,True
2020-06-01,0.9046957404323613,0.9790560245084992,True
2020-06-02,0.8933204468366718,0.9755856578004021,True
2020-06-03,0.8769352937329967,0.969857129599501,True
2020-06-04,0.8475911058301053,0.962180510298259,True
2020-06-05,0.845629240559655,0.9584326579639354,True
2020-06-08,0.8153798999730447,0.9486908621387437,True
2020-06-09,0.8087514257611816,0.9451511251848854,True
2020-06-10,0.8194091592354874,0.9463342684109513,True
2020-06-11,0.825228937279666,0.9466708142159164,True
2020-06-12,0.8819956234096241,0.9632526349258771,True
2020-06-15,0.8437728532252482,0.950286113320486,True
2020-06-16,0.8069889928955308,0.9287859938774491,True
2020-06-17,0.7943250234373306,0.917027087698139,True
2020-06-18,0.7874221512073732,0.9133405381059889,True
2020-06-19,0.7774059642030375,0.9076437186911261,True
2020-06-22,0.7945976829353891,0.9131180535810286,True
2020-06-23,0.7656625154974621,0.8989356609356633,True
2020-06-24,0.7600314514019116,0.8954204171747815,True
2020-06-25,0.7586728119521283,0.8848907001948293,True
2020-06-26,0.7605100983353429,0.882884643939502,True
2020-06-29,0.7661606368861265,0.8849604330287809,True
2020-06-30,0.7713992611671435,0.8816346585175527,True
2020-07-01,0.7605324567729995,0.8748279823924334,True
2020-07-02,0.751753846947133,0.8626988021888673,True
2020-07-03,0.7333330704225216,,False
2020-07-06,0.7294825365600532,0.8496500745178635,True
2020-07-07,0.7122452567462975,0.8420997011537323,True
2020-07-08,0.7097606102403817,0.8412094006130661,True
2020-07-09,0.7078433915118992,0.8372866883083216,True
2020-07-10,0.7123721118744535,0.8371593763731695,True
2020-07-13,0.7085456669344827,0.8305167066999471,True
2020-07-14,0.6922381329995387,0.8509146818175445,True
2020-07-15,0.6064401365437792,0.7386372941184425,True
2020-07-16,0.5794208532735414,0.7159194317904666,True
2020-07-17,0.5712661163838965,0.6852744105973521,True
2020-07-20,0.5665166462300875,0.6517475373344385,True
2020-07-21,0.5417318554350199,0.6362228146330261,True
2020-07-22,0.5151868619870132,0.6359721813889683,True
2020-07-23,0.5075611960349773,0.6340125809210511,True
2020-07-24,0.5041271597257011,0.6615772027152671,True
2020-07-27,0.5056124554253881,0.6567543470085051,True
2020-07-28,0.49774297967266656,0.6403734213908403,True
2020-07-29,0.4996577926864185,0.6366803503997265,True
2020-07-30,0.32977661223119037,0.33225368238407443,True
2020-07-31,0.3316821132077872,0.33438307052982985,True
2020-08-03,0.33300847834580705,0.3075361154227569,True
2020-08-04,0.3239115922056968,0.3225455762388053,True
2020-08-05,0.32865153687479876,0.3192798999158387,True
2020-08-06,0.318445336413393,0.31431002672640473,True
2020-08-07,0.3215609950818492,0.311044267590754,True
2020-08-10,0.3208175684112833,0.32592763180808015,True
2020-08-11,0.3230639897460047,0.32720249252585704,True
2020-08-12,0.3159718766160403,0.35256622031911455,True
2020-08-13,0.32195707173566596,0.3263459368678449,True
2020-08-14,0.28540372131008607,0.25396558922948603,True
2020-08-17,0.2944829834815425,0.24260898193126973,True
2020-08-18,0.29714343881291,0.24365573280960828,True
2020-08-19,0.29395326450221504,0.24040850537233088,True
2020-08-20,0.29248302624194256,0.2434558592516682,True
2020-08-21,0.2951336967200424,0.24648875098880846,True
2020-08-24,0.2921218361366909,0.2456006376655691,True
2020-08-25,0.2837970693201416,0.251810789296228,True
2020-08-26,0.2737668157021378,0.24400450553651043,True
2020-08-27,0.38270347976817737,0.4876253312688492,True
2020-08-28,0.3818426834693841,0.501321894949197,True
2020-08-31,0.3737215470815187,0.487542220221931,True
2020-09-01,0.40323052821330707,0.5050881675940411,True
2020-09-02,0.39839790546851245,0.5023020165806942,True
2020-09-03,0.4042169443213511,0.5333701859622728,True
2020-09-04,0.5071835512250831,0.6043617505503003,True
2020-09-07,0.46245516850514057,,False
2020-09-08,0.461283152738086,0.589784238510501,True
2020-09-09,0.47099955033183655,0.5655643271874234,True
2020-09-10,0.4304625334354956,0.5238546806981208,True
2020-09-11,0.44293307759983513,0.5171826528131991,True
2020-09-14,0.40055547763267296,0.47814953136280536,True
2020-09-15,0.36545025124157804,0.42196722439243145,True
2020-09-16,0.36104341075623564,0.42463603536901845,True
2020-09-17,0.366353812125169,0.45347434788620605,True
2020-09-18,0.37127161488395327,0.46726842689914727,True
2020-09-21,0.3617033170491687,0.4618720185801418,True
2020-09-22,0.3884393170461156,0.46227848341056976,True
