date,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close
2018-02-13,0.338959178407635,0.338959178407635,1.0,1.0,NEUTRAL,0.34167210091649247,0.7662572552524964,0.5883586460038591,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,151.3595428466797
2018-02-14,0.3968863918011985,0.3968863918011985,1.0,1.0,REWARD,0.34167210091649247,0.7416517740968176,0.45100793194457334,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,154.19358825683594
2018-02-15,0.33533845701153264,0.33533845701153264,1.0,1.0,REWARD,0.34167210091649247,0.7964201594300555,0.6239558986120143,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,157.05599975585938
2018-02-16,0.4262517777973403,0.4262517777973403,1.0,1.0,REWARD,0.34167210091649247,0.9182346976858687,0.5535785487269752,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,156.3546142578125
2018-02-19,0.4672497128606909,0.4672497128606909,1.0,1.0,REWARD,0.34167210091649247,0.9341166764808427,0.4997044923040632,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.3546142578125
2018-02-20,0.5023125931343551,0.5023125931343551,1.0,1.0,NEUTRAL,0.34167210091649247,0.94444430637503,0.455440139752777,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.6674346923828
2018-02-21,0.49146318232878716,0.49146318232878716,1.0,1.0,REWARD,0.49146318232878716,0.9412386873847853,0.4687386391824524,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.221923828125
2018-02-22,0.5174451243089279,0.5174451243089279,1.0,1.0,NEUTRAL,0.49146318232878716,0.9481225907856903,0.4368338691401503,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.20298767089844
2018-02-23,0.4701090461920691,0.4701090461920691,1.0,1.0,REWARD,0.49146318232878716,0.9350723414992237,0.49604127031131073,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,159.39715576171875
2018-02-26,0.4057957030720469,0.4057957030720469,1.0,1.0,NEUTRAL,0.49146318232878716,0.9040980052865827,0.5778627911631232,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,161.51083374023438
2018-02-27,0.5047165241619687,0.5047165241619687,1.0,1.0,REWARD,0.49146318232878716,0.9446509819787915,0.45215403902784496,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,159.5108642578125
2018-02-28,0.5387050950967714,0.5387050950967714,1.0,1.0,REWARD,0.49146318232878716,0.953024294220513,0.4115086405272563,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,158.48728942871094
2018-03-01,0.5485717933126653,0.5485717933126653,1.0,1.0,NEUTRAL,0.49146318232878716,0.9552354596245048,0.4000879746813698,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.899658203125
2018-03-02,0.3799464270998303,0.3799464270998303,1.0,1.0,NEUTRAL,0.49146318232878716,0.8736834528314715,0.6006573277833037,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.33090209960938
2018-03-05,0.3862444487893222,0.3862444487893222,1.0,1.0,NEUTRAL,0.49146318232878716,0.8116641632943609,0.535684359247334,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.07492065429688
2018-03-06,0.37530883058368325,0.3706929072763345,0.987701,0.984187,PENALTY,0.49146318232878716,0.8719382298383916,0.6080738495638313,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.74790954589844
2018-03-07,0.4203151173196905,0.4203151173196905,1.0,1.0,NEUTRAL,0.49146318232878716,0.9046515445921101,0.5529454264281687,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,160.1175079345703
2018-03-08,0.3980928644350707,0.36288592959729743,0.911561,0.886293,PENALTY,0.49146318232878716,0.8808900693271671,0.5729284884997792,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,160.9989776611328
2018-03-09,0.402902991980706,0.402902991980706,1.0,1.0,NEUTRAL,0.49146318232878716,0.8862902753532268,0.5686733823118357,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.12684631347656
2018-03-12,0.4092941980618418,0.4092941980618418,1.0,1.0,NEUTRAL,0.49146318232878716,0.8924143062190838,0.5622877127235704,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.9988555908203
2018-03-13,0.4076525605757427,0.4076525605757427,1.0,1.0,NEUTRAL,0.49146318232878716,0.8884363820149057,0.5619641981695952,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.75245666503906
2018-03-14,0.40233636272955436,0.40233636272955436,1.0,1.0,NEUTRAL,0.49146318232878716,0.8787209396503094,0.5635014701196784,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.72409057617188
2018-03-15,0.4089138339233519,0.4037696978925961,0.98742,0.983826,PENALTY,0.49146318232878716,0.8452232273704492,0.5237677714002387,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.58189392089844
2018-03-16,0.4060508347598283,0.403508550483397,0.993739,0.99195,PENALTY,0.49146318232878716,0.8446302195586298,0.5283297556405704,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.09849548339844
2018-03-19,0.3907429186118906,0.3907429186118906,1.0,1.0,NEUTRAL,0.49146318232878716,0.8539672858319449,0.5639805379081678,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,158.63998413085938
2018-03-20,0.4444283119798114,0.4444283119798114,1.0,1.0,NEUTRAL,0.49146318232878716,0.8186596495972779,0.4406565317543946,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.16209411621094
2018-03-21,0.4227966004511715,0.4227966004511715,1.0,1.0,NEUTRAL,0.49146318232878716,0.8267731572458307,0.48376388655151364,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,158.4690704345703
2018-03-22,0.39639132203176275,0.39639132203176275,1.0,1.0,NEUTRAL,0.49146318232878716,0.8499266389270647,0.5502064711067648,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,154.55767822265625
2018-03-23,0.4747454445494816,0.4747454445494816,1.0,1.0,NEUTRAL,0.49146318232878716,0.7775513490449788,0.35589189808708643,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,150.48484802246094
2018-03-26,0.48637844063992636,0.48637844063992636,1.0,1.0,NEUTRAL,0.49146318232878716,0.7624204986932129,0.32425381384825025,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,156.07662963867188
2018-03-27,0.49467870491130533,0.49467870491130533,1.0,1.0,NEUTRAL,0.49146318232878716,0.7682091093711567,0.317503638059296,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,151.02597045898438
2018-03-28,0.4875325947648181,0.4875325947648181,1.0,1.0,NEUTRAL,0.49146318232878716,0.7608187235730891,0.3210270376377493,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,149.28863525390625
