date,target_beta,raw_target_beta,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2022-08-18,0.3662664618859689,0.7665737793827903,0.30795942873433974,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,321.6912841796875,0.8703475748238924,0.03123287626996236,0.0038829715787564545,0.8703475748238924,0.11988941835361079,0.005880035243740413
2022-08-19,0.3662664618859689,0.7594338550965791,0.32381940787438485,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,315.419189453125,0.8526860109981736,0.041560033412036054,0.0025457850257539077,0.8526860109981736,0.14084293850232277,0.003925265473749791
2022-08-22,0.3662664618859689,0.7559008551768324,0.36936595009988304,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,307.1151123046875,0.8266058812069755,0.055824288167454196,0.0010612371492997466,0.8266058812069755,0.16001876124357506,0.01231412040014963
2022-08-23,0.3662664618859689,0.7488982715399728,0.374356462193178,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,306.861083984375,0.8122246729973149,0.06738791482751405,0.00012362927581375236,0.8122246729973149,0.17903660605541924,0.00861509167145218
2022-08-24,0.3662664618859689,0.7394268108578719,0.3938882136456143,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,307.75018310546875,0.7863184532524355,0.08886986780735967,4.7962822768167364e-05,0.7863184532524355,0.20778809480686786,0.00584548911792848
2022-08-25,0.3662664618859689,0.6508292521259845,0.5040883473769149,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,313.1917419433594,0.5013015640787609,0.49666649427045967,3.25103499580768e-05,0.5013015640787609,0.49796171269231904,0.0007042128789619449
2022-08-26,0.3662664618859689,0.6782131835895193,0.49967986280130355,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,300.3546142578125,0.5890463990648008,0.3357183049734715,4.383450526060364e-05,0.5890463990648008,0.40844752206752394,0.00246224436241459
2022-08-29,0.3662664618859689,0.6855904938934275,0.4923735756456572,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,297.3945007324219,0.6135606348630834,0.2967193071919449,2.5777772415728086e-05,0.6135606348630834,0.38389789645067646,0.0025156909138243544
2022-08-30,0.3662664618859689,0.6674153321422314,0.49774729893161973,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,294.08251953125,0.5571923322083868,0.391776827094557,3.582653005211822e-06,0.5571923322083868,0.4423776832165868,0.0004264019220211299
2022-08-31,0.3662664618859689,0.6712668387290667,0.5054162876559357,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,292.37286376953125,0.5655988518306216,0.3751243365615396,8.525915461778593e-07,0.5655988518306216,0.431755700770987,0.0026445948068451086
2022-09-01,0.3662664618859689,0.7252202611370704,0.4152784370614023,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,292.4998779296875,0.747263057330991,0.1268806496331616,1.4130626033561714e-07,0.747263057330991,0.25100134588834383,0.0017354554744048645
2022-09-02,0.3662664618859689,0.7114018603623994,0.4421457807385872,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,288.3674011230469,0.7032872200406538,0.17566676308523588,5.095023468421424e-08,0.7032872200406538,0.296019947550635,0.0006927814584765256
2022-09-05,0.3662664618859689,0.7173380861710502,0.4298546992766631,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,288.3674011230469,0.7228098140294476,0.15321265723642322,8.787420322442604e-08,0.7228098140294476,0.27636493472115864,0.0008251633751906079
2022-09-06,0.3662664618859689,0.7182047996575239,0.43083242858649584,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,286.2961730957031,0.724587161827007,0.15094753243162665,8.587988730430577e-08,0.724587161827007,0.27403173867730907,0.001381013615796709
2022-09-07,0.3662664618859689,0.7250849163608748,0.42442718775133964,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,292.0797424316406,0.7431983101882199,0.13009990064381113,4.1647572163591006e-07,0.7431983101882199,0.253259248225145,0.0035420251109134445
2022-09-08,0.3662664618859689,0.7185481902495913,0.4255342596389053,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,293.5940246582031,0.7273657610811128,0.1483518613446243,4.784928816977274e-07,0.7273657610811128,0.2720700559613112,0.0005637044646943342
2022-09-09,0.3662664618859689,0.7266653270464993,0.40809589524320417,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,300.0126953125,0.7533455851639558,0.1211347018168609,6.375459870722203e-06,0.7533455851639558,0.24555059976387836,0.001097439612295181
2022-09-12,0.3662664618859689,0.7325381496493872,0.3914240022637726,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,303.5784912109375,0.7730672167964853,0.10252188551239079,0.00012685665277242426,0.7730672167964853,0.22588166607731644,0.0009242604734257927
2022-09-13,0.3662664618859689,0.7371552811666584,0.3859913358643445,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,286.93133544921875,0.7853826715681805,0.09100948018557525,0.00030703127133522185,0.7853826715681805,0.2119986903929229,0.002311606767561232
2022-09-14,0.3662664618859689,0.7287932528571943,0.4009654752662207,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,289.20758056640625,0.7609314400821002,0.1138968227828169,3.386374574430948e-05,0.7609314400821002,0.2382065479060021,0.0008281482661533627
2022-09-15,0.3662664618859689,0.7270472618196107,0.40844889615368923,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,284.39117431640625,0.7541251765443291,0.12024750708625633,1.6356318037044705e-05,0.7541251765443291,0.24452258264214485,0.0013358844954890585
2022-09-16,0.40786105218148466,0.7244401262163138,0.4143943558538403,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,282.65216064453125,0.7457868259797307,0.1286538317149377,1.1334545976666552e-05,0.7457868259797307,0.2530378208919488,0.0011640185823438235
2022-09-19,0.40786105218148466,0.7077569223575969,0.4568329595249575,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,284.8533630371094,0.6882405191337497,0.19306194442776412,4.335030602536234e-07,0.6882405191337497,0.3096181309199534,0.0021409164432365903
2022-09-20,0.40786105218148466,0.6998239086118103,0.46617310640874804,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,282.58270263671875,0.6637631268211386,0.22533394738048562,2.551232633745231e-06,0.6637631268211386,0.3350781636976413,0.0011561582485864492
2022-09-21,0.40786105218148466,0.703510001900814,0.46223607613361456,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,277.5227966308594,0.6751029075183635,0.21006087356352904,2.7700587189401785e-06,0.6751029075183635,0.3232647480630084,0.0016295743599090654
2022-09-22,0.40786105218148466,0.7026060817880936,0.4667814295649801,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,274.10711669921875,0.670842420975459,0.2152143255217666,3.39603393468919e-06,0.670842420975459,0.3269014205264589,0.002252762464147438
2022-09-23,0.40786105218148466,0.6953114135498218,0.48048137484529724,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,269.64422607421875,0.6456025577197219,0.24928330348215008,1.972200441816642e-06,0.6456025577197219,0.35167936985702913,0.002716100222807213
2022-09-26,0.40786105218148466,0.6113568932002651,0.48035248440060846,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_SLOW,False,CASH,268.5284423828125,0.3692118578828107,0.7945417430190375,4.367266530563322e-08,0.3692118578828107,0.6297992417793753,0.0009888566651487351
2022-09-27,0.40786105218148466,0.604805301185462,0.47448650099909795,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_SLOW,False,CASH,268.6361999511719,0.34549327815819486,0.8542406231816451,3.7383001498681444e-08,0.34549327815819486,0.6525778527146323,0.001928831744171337
2022-09-28,0.40786105218148466,0.6115563296116305,0.5049945743292191,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_SLOW,False,CASH,273.9798583984375,0.351958213149648,0.8272206582006834,2.324811203625857e-08,0.351958213149648,0.6380936735311065,0.009948090071133528
2022-09-29,0.40786105218148466,0.5909087525104352,0.4465372890794483,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_SLOW,False,CASH,266.0816955566406,0.30113160223238206,0.9755097214672422,2.4131479396572916e-10,0.30113160223238206,0.697919611326198,0.0009487862001052265
2022-09-30,0.40786105218148466,0.5917064978032457,0.45136004799191665,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_SLOW,False,CASH,261.5698547363281,0.30182095157535727,0.9722153257684697,1.6603532394203503e-10,0.30182095157535727,0.6962453611792392,0.0019336870793681862
2022-10-03,0.40786105218148466,0.5562384060803425,0.34807958775381337,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,267.7063293457031,0.8125404379328093,0.07028150307902183,5.433413377858279e-10,0.1874577703521265,0.8125404379328093,1.791171722974886e-06
2022-10-04,0.40786105218148466,0.5857473532292478,0.43186991803667824,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,276.1232604980469,0.7142117340417266,0.1633291516980328,8.80425510263329e-10,0.2857520208589128,0.7142117340417266,3.6244218935138763e-05
2022-10-05,0.40786105218148466,0.5701293647178788,0.39226652710744836,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,275.9764404296875,0.7662363922979091,0.10929040634218673,1.361066462331888e-08,0.2337626618076983,0.7662363922979091,9.322837281210719e-07
2022-10-06,0.40786105218148466,0.5708627225829679,0.3943505032397359,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,273.8037414550781,0.7637921749655066,0.11158767837806192,2.671065151180072e-08,0.23620656588887712,0.7637921749655066,1.2324349649021405e-06
2022-10-07,0.40786105218148466,0.5802792116302691,0.41901775456648965,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,263.3706970214844,0.7324047842131791,0.14321318658006738,3.274400330339569e-07,0.26759295032606706,0.7324047842131791,1.9380207207088456e-06
2022-10-10,0.40786105218148466,0.5693955948122774,0.3901628375856556,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,260.73797607421875,0.7686825834665305,0.10701490157288086,1.4563376153181998e-07,0.2313161351480936,0.7686825834665305,1.1357516143328507e-06
2022-10-11,0.40786105218148466,0.5890699982190132,0.43880988223512396,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,257.15582275390625,0.7031099135298251,0.1762815309773097,1.6760788050443019e-07,0.2968801230076795,0.7031099135298251,9.795854614960153e-06
2022-10-12,0.40786105218148466,0.5716473457852308,0.3965690610123665,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,257.0677795410156,0.7611792001586543,0.11406898746157974,5.0253238218892845e-09,0.23881711205681405,0.7611792001586543,3.682759207851885e-06
2022-10-13,0.40786105218148466,0.5974257131618896,0.4552799331872538,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,263.0966491699219,0.6753363913677747,0.21075529285626793,2.7365403520322044e-09,0.3245748391459715,0.6753363913677747,8.876674971338688e-05
2022-10-14,0.40786105218148466,0.5822575433597666,0.4237774580000619,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,255.18865966796875,0.7258175518767679,0.1503468943323766,6.446919930913685e-09,0.2741730828982688,0.7258175518767679,9.358778043378613e-06
2022-10-17,0.40786105218148466,0.5748420550983347,0.4052482740538688,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,263.6153259277344,0.7505298206034177,0.12446907070862456,2.9267864894485064e-08,0.24946683204276082,0.7505298206034177,3.3180859567200385e-06
2022-10-18,0.33916081419095806,0.5603700745879572,0.3622052097906467,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,265.70001220703125,0.7987676542789057,0.0809884000237134,1.2199063858629088e-07,0.20123106881878525,0.7987676542789057,1.1549116704340298e-06
2022-10-19,0.33916081419095806,0.5559639733960321,0.34710661713245405,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,264.73114013671875,0.8134545496704898,0.0695979394483273,4.013454637148432e-07,0.18654418889042537,0.8134545496704898,8.600936211183373e-07
2022-10-20,0.33916081419095806,0.5615053695768351,0.36593916677057636,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,263.38043212890625,0.7949835507294919,0.08406284660859675,3.5170336952979084e-07,0.20501488271711,0.7949835507294919,1.2148500286875e-06
2022-10-21,0.33916081419095806,0.5828363196526541,0.42528075355374595,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,269.5561218261719,0.7239123186842981,0.15243013977751024,1.3259066526790859e-06,0.2760538551536729,0.7239123186842981,3.2500255376421274e-05
2022-10-24,0.33916081419095806,0.5823047174144335,0.42426659581665277,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,272.52166748046875,0.7257260829004328,0.15041108893433872,3.6717398947758665e-07,0.274198653759693,0.7257260829004328,7.4896165884663e-05
2022-10-25,0.33916081419095806,0.586720224137581,0.4343024408833616,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,278.1589660644531,0.7110241889003741,0.16696089022821337,1.159415043391449e-06,0.2888838219356341,0.7110241889003741,9.082974894834321e-05
2022-10-26,0.33916081419095806,0.5558459908773524,0.3466993255010187,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,272.0126342773437,0.8138489456401574,0.06930345253093895,1.1314413285766165e-06,0.18614842864806802,0.8138489456401574,1.4942704460977796e-06
2022-10-27,0.33916081419095806,0.6038400177722889,0.4669271683788139,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,267.06036376953125,0.6541681546975096,0.23898951963307594,6.168601770537716e-06,0.3455282418300946,0.6541681546975096,0.0002974348706253464
2022-10-28,0.33916081419095806,0.591839831528876,0.44458264052484703,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,275.23260498046875,0.6939000201558186,0.18737259006742427,8.488009031608534e-06,0.3060643585890992,0.6939000201558186,2.7133246050608276e-05
2022-10-31,0.33916081419095806,0.5488848382151258,0.32093733947700354,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,272.0322570800781,0.8370824000190751,0.0530689234133212,4.5928190630870686e-05,0.1628704298478868,0.8370824000190751,1.2419424072158722e-06
2022-11-01,0.33916081419095806,0.5516853556992858,0.3316357537015485,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,269.252685546875,0.8277369468355215,0.0593395242899453,1.915988037340847e-05,0.17223520070454643,0.8277369468355215,8.692579558618528e-06
2022-11-02,0.33916081419095806,0.518449101306837,0.16674253339315726,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,260.0234680175781,0.9385104600245547,0.007560567578883066,1.0776215348851288e-05,0.06147848352298416,0.9385104600245547,2.802371122069793e-07
2022-11-03,0.33916081419095806,0.5291770436129126,0.23024267925678543,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,254.9439697265625,0.9027586558426608,0.0189077911386172,1.4798011097384846e-05,0.09722094360127077,0.9027586558426608,5.602544971133244e-06
2022-11-04,0.33916081419095806,0.5244038300922743,0.20348095125956212,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,259.044677734375,0.9186576371870736,0.013232470576394767,1.5009521190421045e-06,0.08133812500089829,0.9186576371870736,2.7368599089478234e-06
2022-11-07,0.33916081419095806,0.5361313218364131,0.2661066685848607,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,261.892822265625,0.8797616574299854,0.028866343844536003,3.77923931048079e-06,0.12003768593888232,0.8797616574299854,0.0001968773918218761
2022-11-08,0.33916081419095806,0.5314557705559745,0.24218998683021523,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,263.8013000488281,0.8951602764100411,0.021979591436349415,6.450849023339694e-06,0.10482472837699525,0.8951602764100411,8.544363940361454e-06
2022-11-09,0.33916081419095806,0.577250892833065,0.42199220243997654,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,257.7137145996094,0.7457447808533968,0.12764163858205285,0.00011296021081239204,0.2509698087793859,0.7457447808533968,0.0031724501564049444
2022-11-10,0.33916081419095806,0.5505680491928082,0.32769521432467397,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,276.73004150390625,0.8315338705675379,0.05672932279837706,6.097572246960261e-06,0.16837006236481442,0.8315338705675379,8.996949540064313e-05
2022-11-11,0.33916081419095806,0.5794458356464828,0.4362844725138167,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,281.8291320800781,0.7426627229649667,0.12868598178729915,0.00011366627165817987,0.2498172131579048,0.7426627229649667,0.007406397605470314
2022-11-14,0.33916081419095806,0.5777840515459777,0.43177857913219425,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,279.36279296875,0.7481921906154405,0.12314654496184176,9.423332217813017e-05,0.24430403584180038,0.7481921906154405,0.007409540220580903
2022-11-15,0.33916081419095806,0.5892817191279516,0.45353709018040167,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,283.22869873046875,0.7063224314218651,0.17010367823745653,0.0005720364754295057,0.28955872790462156,0.7063224314218651,0.003546804198083888
2022-11-16,0.33916081419095806,0.5867307902531071,0.44537218237027204,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,279.36279296875,0.713692368325464,0.16221274403371502,0.0007650360745517996,0.28325761714719727,0.713692368325464,0.002284978452786856
2022-11-17,0.33916081419095806,0.5813800154999984,0.43076384203900614,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,278.7461853027344,0.7310923290523679,0.14330626820627906,0.00032606191194984116,0.2664399362579525,0.7310923290523679,0.0021416727777296926
2022-11-18,0.33916081419095806,0.565607310108183,0.3816756706986684,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,278.7559814453125,0.7818678495918066,0.09489580181801048,0.00016677918877528662,0.21751767405951858,0.7818678495918066,0.0004476971598995794
2022-11-21,0.33916081419095806,0.5709578753221304,0.40167508421919346,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,275.88836669921875,0.7650843544459746,0.10952962549781642,0.0005712584811273859,0.2331146205405736,0.7650843544459746,0.0012297665323244063
2022-11-22,0.33916081419095806,0.5684785494346246,0.3928885764778711,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,279.8619079589844,0.7728118653539725,0.1026489342241363,0.0006243654328149126,0.2259063160323679,0.7728118653539725,0.0006574531808446625
2022-11-23,0.33916081419095806,0.570891501777316,0.40618248552135816,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,282.6707458496094,0.7665675877981268,0.10744485841758611,0.0013635330986424305,0.23010530744647892,0.7665675877981268,0.0019635716567517588
2022-11-24,0.33916081419095806,0.5951330210336135,0.46234951896172277,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,282.6707458496094,0.6850980494008149,0.19655361192703666,0.0018799401127890356,0.31206718438206194,0.6850980494008149,0.0009548261043341429
2022-11-25,0.33916081419095806,0.5342186288978049,0.2733284703871834,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,280.811279296875,0.8946977056794884,0.020068738820969188,0.0062946946915592985,0.09444426075115395,0.8946977056794884,0.004563338877798388
2022-11-28,0.33916081419095806,0.5317108802710042,0.25756392477130813,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,276.69091796875,0.9005826991721386,0.018251748825162353,0.005585405382612293,0.0912698656248385,0.9005826991721386,0.0025620298204106816
2022-11-29,0.33916081419095806,0.526157661355011,0.22188603880604804,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,274.5964660644531,0.9204664156343875,0.011471784280432813,0.001402626130255974,0.0714074221711036,0.9204664156343875,0.006723536064253031
2022-11-30,0.33916081419095806,0.5391582319897776,0.28584543268433527,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,287.1141357421875,0.8979434472415738,0.016516449135997226,0.0014697201387016661,0.07309575883802649,0.8979434472415738,0.02749107378169809
2022-12-01,0.33916081419095806,0.532651174014525,0.2634073829266623,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,287.46649169921875,0.9016077006233527,0.017258234820533624,0.004021631840593046,0.08660680809134692,0.9016077006233527,0.0077638594447073505
2022-12-02,0.33916081419095806,0.8231471315588053,0.7938097827108448,RECOVERY,BUST,RECOVERY,BUST,DEPLOY_PAUSE,False,CASH,286.32135009765625,0.348609002280142,0.6516545473901056,0.006839992958852347,0.22334489259074758,0.348609002280142,0.421206112170258
2022-12-05,0.33916081419095806,0.6615002812542936,0.6859017481402966,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,281.5158996582031,0.5585974835150284,0.31999601215728934,0.008373342498401236,0.3416796479561642,0.5585974835150284,0.0913495260304062
2022-12-06,0.33916081419095806,0.8474730262388405,0.7830954131698756,RECOVERY,BUST,RECOVERY,BUST,DEPLOY_PAUSE,False,CASH,275.682861328125,0.32192264488172156,0.7214966085474119,0.010614181107281594,0.19437322907132762,0.32192264488172156,0.4730899449396691
2022-12-07,0.33916081419095806,0.6247688482110013,0.6048851668554963,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,274.55731201171875,0.6706372168473264,0.17403887788704436,0.0032890610448498957,0.2417330519203933,0.6706372168473264,0.08434067018743054
2022-12-08,0.33916081419095806,0.5575970956226614,0.3702578159895704,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,277.8066101074219,0.8158294911673881,0.06498433640058407,0.000750304006420544,0.17610059758754604,0.8158294911673881,0.007319607238645346
2022-12-09,0.33916081419095806,0.5970390117515364,0.5241196961339148,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,276.03515625,0.7144626308014349,0.1433539028253844,0.004443322931848292,0.24613025824805942,0.7144626308014349,0.03496378801865735
2022-12-12,0.33916081419095806,0.6114540558077695,0.586524238660316,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,279.4998474121094,0.6907117182886161,0.1575461702291221,0.013330422222737478,0.24261956998929035,0.6907117182886161,0.05333828949935598
2022-12-13,0.33916081419095806,0.6212690772082304,0.6287934549092578,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,282.5044250488281,0.6736677632230947,0.16854607442246541,0.024840417581734636,0.2401540769991308,0.6736677632230947,0.06133774219603984
2022-12-14,0.33916081419095806,0.6025334325858948,0.5732886255337557,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,280.4100036621094,0.7055738258485501,0.14338230804936264,0.039683882397752265,0.23384627888400003,0.7055738258485501,0.02089601286969764
2022-12-15,0.33916081419095806,0.6179967886952166,0.626236503144923,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,270.99481201171875,0.6816783551868207,0.1592705892817381,0.03255736777863214,0.23246820471609275,0.6816783551868207,0.05329607231845437
2022-12-16,0.33916081419095806,0.5871283499408676,0.5012106469164751,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,268.4109802246094,0.7537181097981893,0.10235853937873518,0.005990422098565153,0.20013913990120805,0.7537181097981893,0.04015232820203756
2022-12-19,0.33916081419095806,0.6383781550775282,0.6136216066610448,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,264.63885498046875,0.6832136732234617,0.15049604842034442,0.0013813033306506158,0.17185170218443288,0.6832136732234617,0.14355332126145484
2022-12-20,0.33916081419095806,0.7787152349143094,0.6985485712353734,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,264.4328918457031,0.4799854290365985,0.44943835338469246,0.0009769718410460478,0.11065270159875674,0.4799854290365985,0.40838489752359874
2022-12-21,0.33916081419095806,0.5496601269659466,0.34334545928439625,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,268.2687683105469,0.8477345402897694,0.04257358996028335,0.0009873114045993194,0.1386680590657727,0.8477345402897694,0.012610089239858577
2022-12-22,0.33916081419095806,0.539665540135564,0.296339907307873,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,261.7055053710937,0.8734753063549157,0.030372971729843795,0.0032245614522403185,0.11975606635420809,0.8734753063549157,0.003544065838635801
2022-12-23,0.33916081419095806,0.6206518567976731,0.573219067492319,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,262.2941589355469,0.7225341649060639,0.11516268440523039,0.0026966520700559523,0.15185993017227659,0.7225341649060639,0.12290925285160352
2022-12-26,0.33916081419095806,0.571706160193538,0.43465258191962336,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,262.2941589355469,0.8178120726745929,0.051564853947905366,0.0037216511399774557,0.1241147702923613,0.8178120726745929,0.054351505893068267
2022-12-27,0.33916081419095806,0.5261687148126454,0.2231138315655662,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,258.58575439453125,0.9172893180237026,0.012820600661505092,0.002886762196263321,0.07723006051168892,0.9172893180237026,0.002593859268345146
2022-12-28,0.33916081419095806,0.5454888469091521,0.3272409633566507,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,255.17176818847656,0.8788535272120013,0.023340063968447115,0.005222312845891796,0.08892268493019338,0.8788535272120013,0.027001475011913564
2022-12-29,0.33916081419095806,0.5204484829025275,0.18348262195659537,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,261.3915710449219,0.936729083881284,0.007423251789430925,0.00026934122425972275,0.05829044215425399,0.936729083881284,0.004711132740202395
2022-12-30,0.33916081419095806,0.5349463662860652,0.26499556170370975,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,261.234619140625,0.9039448513157694,0.015345676392818024,0.0002219652988332095,0.07554842131529957,0.9039448513157694,0.02028476207009785
2023-01-02,0.33916081419095806,0.9905072481776922,0.3907755661712221,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_FAST,False,CASH,261.234619140625,6.37900350141317e-05,1.6860323231313927,6.37900350141317e-05,0.015750261373666398,0.17460215734451093,0.8095837912468086
2023-01-03,0.33916081419095806,1.0201681919424221,0.31809752124113955,RECOVERY,MID_CYCLE,RECOVERY,RECOVERY,DEPLOY_FAST,False,CASH,259.4687805175781,5.422001838533748e-05,1.7583869507748202,5.422001838533748e-05,0.010902950978108483,0.12759250127051153,0.8614503277329947
