date,expected_target_beta,expected_deployment_state,rolling_drawdown,available_new_cash,erp,capitulation_score,tactical_stress_score,five_day_return,twenty_day_return
1999-08-06 04:00:00+00:00,1.0,DEPLOY_FAST,0.0985234786527398,46.73148727416992,,20,10,-0.022363715732913292,-0.07545739858364453
1999-08-09 04:00:00+00:00,1.0,DEPLOY_FAST,0.11010654166186506,46.13103485107422,,40,10,-0.03225363988010255,-0.08254579257994699
1999-08-10 04:00:00+00:00,1.0,DEPLOY_FAST,0.11812641738999641,45.715293884277344,,40,10,-0.03469463734726386,-0.08649825920755483
1999-08-11 04:00:00+00:00,1.0,DEPLOY_BASE,0.08910374518424069,47.21979522705078,,20,10,0.015467221357978067,-0.0722161073941201
1999-08-12 04:00:00+00:00,1.0,DEPLOY_FAST,0.09979588259474148,46.66552734375,,20,10,-0.01215222485007561,-0.09146915503154474
1999-08-13 04:00:00+00:00,1.0,DEPLOY_BASE,0.06059037305844517,48.69789505004883,,20,10,0.04207886139685968,-0.06059037305844517
1999-08-16 04:00:00+00:00,1.0,DEPLOY_BASE,0.053080091760847825,49.08721923828125,,20,10,0.06408233408919917,-0.043338492854732014
1999-08-17 04:00:00+00:00,1.0,DEPLOY_BASE,0.048370482583350194,49.33135986328125,,0,10,0.07909969884821333,0.0
1999-08-18 04:00:00+00:00,1.0,DEPLOY_BASE,0.059062619993850984,48.77709197998047,,20,10,0.03297974388583458,-0.015973756882692425
1999-08-19 04:00:00+00:00,1.0,DEPLOY_BASE,0.07026427824724246,48.1964111328125,,20,10,0.03280545353716091,-0.002321971950768331
1999-08-20 04:00:00+00:00,1.0,DEPLOY_BASE,0.0554984760734929,48.96185302734375,,20,10,0.005420315950487087,0.012002286870764767
1999-08-23 04:00:00+00:00,1.0,DEPLOY_BASE,0.02545801317189378,50.51911544799805,,0,10,0.029170448681682837,0.07046998310467001
1999-08-24 04:00:00+00:00,1.0,DEPLOY_BASE,0.018838731060564218,50.86225128173828,,0,10,0.031032824205531773,0.05646928503964954
1999-08-25 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,51.94442367553711,,0,10,0.06493482015813079,0.05820668763871706
1999-08-26 04:00:00+00:00,0.8,DEPLOY_SLOW,0.01664106248998043,51.08001327514648,,0,10,0.059830225416323435,0.06332417075197605
1999-08-27 04:00:00+00:00,0.8,DEPLOY_SLOW,0.02642257033327433,50.57191848754883,,0,10,0.03288407935267279,0.05797922048487658
1999-08-30 04:00:00+00:00,1.0,DEPLOY_BASE,0.04014219369300798,49.85926055908203,,0,10,-0.013061489360304379,0.04595784768521427
1999-08-31 04:00:00+00:00,1.0,DEPLOY_BASE,0.02947149792107895,50.413543701171875,,0,10,-0.008822015724017196,0.06451167541998948
1999-09-01 04:00:00+00:00,1.0,DEPLOY_BASE,0.022484895445144426,50.776458740234375,,0,10,-0.022484895445144426,0.09195368636002943
1999-09-02 04:00:00+00:00,1.0,DEPLOY_BASE,0.02591445245433277,50.59831237792969,,0,10,-0.009430320517382573,0.07109965651278749
